"Measurement outcome","Frequency"
"0x368754","1"
"0x36876e","1"
"0x36877c","1"
"0x36877e","1"
"0x3690","1"
"0x369032","1"
"0x36911e","1"
"0x3693ea","1"
"0x369498","1"
"0x369644","1"
"0x3696f6","1"
"0x3697dc","1"
"0x36a314","1"
"0x36a454","1"
"0x36a478","1"
"0x36a570","1"
"0x36a7a8","1"
"0x36b054","1"
"0x36b1dc","1"
"0x36b396","1"
"0x36b49c","1"
"0x36b514","1"
"0x36b5e8","1"
"0x36b602","1"
"0x36b6d0","1"
"0x36b712","1"
"0x36b716","1"
"0x36b770","1"
"0x36c0","1"
"0x36c310","1"
"0x36c37e","1"
"0x36c590","1"
"0x36c7b0","1"
"0x36c7b2","1"
"0x36c7f2","1"
"0x36d052","1"
"0x36d142","1"
"0x36d1b8","1"
"0x36d22e","1"
"0x36d310","1"
"0x36d354","1"
"0x36d4bc","1"
"0x36d710","1"
"0x36d730","1"
"0x36de","1"
"0x36e15c","1"
"0x36e262","1"
"0x36e29a","1"
"0x36e398","1"
"0x36e3b6","1"
"0x36e410","1"
"0x36e414","1"
"0x36e6de","1"
"0x36e7dc","1"
"0x36f3c0","1"
"0x36f50e","1"
"0x36f6ca","1"
"0x3700fe","1"
"0x370148","1"
"0x370204","1"
"0x37023c","1"
"0x370274","1"
"0x370366","1"
"0x37037e","1"
"0x37045c","2"
"0x37045e","1"
"0x370572","1"
"0x37075a","1"
"0x37076","1"
"0x37077c","1"
"0x3707fe","1"
"0x371258","1"
"0x371306","1"
"0x37130a","1"
"0x371434","1"
"0x3719a","1"
"0x3720d6","1"
"0x37210a","1"
"0x372150","1"
"0x3721e0","1"
"0x3722b8","1"
"0x37233c","1"
"0x3723f6","1"
"0x372492","1"
"0x3724bc","1"
"0x372576","1"
"0x372578","1"
"0x37259a","1"
"0x372622","1"
"0x3727d8","1"
"0x3727de","1"
"0x3732c2","1"
"0x37341","1"
"0x3735d6","1"
"0x3735f4","1"
"0x37364a","1"
"0x37409a","1"
"0x37431a","1"
"0x374470","1"
"0x37447a","1"
"0x374482","1"
"0x3744f4","1"
"0x37451e","1"
"0x374570","1"
"0x3745d4","1"
"0x37468a","1"
"0x3746e0","1"
"0x3747b8","1"
"0x37501e","1"
"0x375054","1"
"0x3750b2","1"
"0x3751f2","1"
"0x37532","1"
"0x375420","1"
"0x375518","1"
"0x375552","1"
"0x375610","1"
"0x376040","1"
"0x376044","1"
"0x3760ce","1"
"0x3760d4","1"
"0x3761a4","1"
"0x376232","1"
"0x37637c","1"
"0x3763f6","1"
"0x37646","1"
"0x3764da","1"
"0x3765ea","1"
"0x376632","1"
"0x37668c","1"
"0x37676e","1"
"0x37678","1"
"0x37678a","1"
"0x3767b0","1"
"0x3767b8","1"
"0x376c","1"
"0x37705c","1"
"0x377218","1"
"0x377324","1"
"0x37746","1"
"0x3774f2","1"
"0x3775a6","1"
"0x3777b6","1"
"0x37801e","1"
"0x378052","1"
"0x378086","1"
"0x37809a","1"
"0x378168","1"
"0x378192","1"
"0x3781ca","1"
"0x37827e","1"
"0x3783f4","1"
"0x378476","1"
"0x3784f0","1"
"0x378611","1"
"0x378636","1"
"0x378750","1"
"0x3787e8","1"
"0x3790f2","1"
"0x37932c","1"
"0x379352","1"
"0x3793fc","1"
"0x3793fe","1"
"0x3794d2","1"
"0x3796f8","1"
"0x37a022","1"
"0x37a112","1"
"0x37a1d6","1"
"0x37a232","1"
"0x37a234","1"
"0x37a256","1"
"0x37a346","1"
"0x37a494","1"
"0x37a498","1"
"0x37a51c","1"
"0x37a534","1"
"0x37a53e","1"
"0x37a5b6","2"
"0x37a680","1"
"0x37a6c8","1"
"0x37a776","1"
"0x37a7ec","1"
"0x37b158","1"
"0x37b1d4","1"
"0x37b1de","1"
"0x37b258","1"
"0x37b30a","1"
"0x37b370","1"
"0x37b394","1"
"0x37b3a8","1"
"0x37b444","1"
"0x37b4de","1"
"0x37b77c","1"
"0x37b790","1"
"0x37b7aa","1"
"0x37c14e","1"
"0x37c1f0","1"
"0x37c378","1"
"0x37c3c6","1"
"0x37c3d4","1"
"0x37c45e","1"
"0x37c4d0","1"
"0x37c784","1"
"0x37d056","1"
"0x37d0b8","1"
"0x37d0d0","1"
"0x37d0dc","1"
"0x37d1b7","1"
"0x37d310","1"
"0x37d3d8","1"
"0x37d61e","1"
"0x37d778","1"
"0x37e032","1"
"0x37e096","1"
"0x37e09e","1"
"0x37e154","1"
"0x37e170","1"
"0x37e316","1"
"0x37e558","1"
"0x37e55c","1"
"0x37e598","1"
"0x37e658","1"
"0x37e6d6","1"
"0x37e724","1"
"0x37e780","1"
"0x37f018","1"
"0x37f0bc","1"
"0x37f194","1"
"0x37f27a","1"
"0x37f472","1"
"0x37f496","1"
"0x37f588","1"
"0x37f67a","1"
"0x37f74e","1"
"0x37f7ee","1"
"0x3803bc","1"
"0x3803f8","1"
"0x3805c","1"
"0x3806ba","1"
"0x380726","1"
"0x3809a","1"
"0x380b8","1"
"0x381020","1"
"0x381196","1"
"0x3811be","1"
"0x3812f0","1"
"0x3814e","1"
"0x38166c","1"
"0x381f2","1"
"0x3820be","1"
"0x382254","1"
"0x38240c","1"
"0x382438","1"
"0x382594","1"
"0x382598","1"
"0x38270a","1"
"0x383284","1"
"0x383670","1"
"0x3836de","1"
"0x3837f0","1"
"0x38409a","1"
"0x38419a","1"
"0x384284","1"
"0x38437a","1"
"0x384380","1"
"0x3847fa","1"
"0x384d2","1"
"0x3852b4","1"
"0x38554","1"
"0x385592","1"
"0x3855c4","1"
"0x385ae","1"
"0x385d2","1"
"0x3860f2","1"
"0x386130","1"
"0x38615c","1"
"0x386390","1"
"0x386516","1"
"0x386574","1"
"0x38657a","1"
"0x3866f4","1"
"0x386746","1"
"0x3870f0","1"
"0x38710","1"
"0x38749c","1"
"0x3874b4","1"
"0x3875e4","1"
"0x387710","1"
"0x3877d0","1"
"0x387d6","1"
"0x3880ee","1"
"0x388190","1"
"0x3881b4","1"
"0x38823e","1"
"0x38826c","1"
"0x38846e","1"
"0x388638","1"
"0x38865a","1"
"0x388706","1"
"0x388788","1"
"0x3887f6","1"
"0x3887fc","1"
"0x388f7c","1"
"0x389032","1"
"0x38909c","1"
"0x3890b8","1"
"0x3895b8","1"
"0x389633","1"
"0x389676","1"
"0x38a052","1"
"0x38a1ba","1"
"0x38a298","1"
"0x38a3d8","1"
"0x38a500","1"
"0x38b1d4","1"
"0x38b220","1"
"0x38b2b2","1"
"0x38b4ae","1"
"0x38c13a","1"
"0x38c2fa","1"
"0x38c310","1"
"0x38c469","1"
"0x38c4ea","1"
"0x38c550","1"
"0x38c65a","1"
"0x38d222","1"
"0x38d316","1"
"0x38d4de","1"
"0x38d5a8","1"
"0x38d5ce","1"
"0x38d654","1"
"0x38d73e","1"
"0x38e0b0","1"
"0x38e1a4","1"
"0x38e232","1"
"0x38e23c","1"
"0x38e262","1"
"0x38e2fa","1"
"0x38e336","1"
"0x38e3a8","1"
"0x38e3c4","1"
"0x38e490","1"
"0x38e4c2","1"
"0x38e4fa","1"
"0x38e5b8","1"
"0x38e5cc","1"
"0x38e630","1"
"0x38f050","1"
"0x38f0da","1"
"0x38f2a6","1"
"0x38f356","1"
"0x38f35c","1"
"0x38f55a","1"
"0x38f568","1"
"0x38f5f4","1"
"0x38f73a","1"
"0x38f796","1"
"0x390020","1"
"0x3900d0","1"
"0x390106","1"
"0x390132","1"
"0x3904d4","1"
"0x39052a","1"
"0x390650","1"
"0x3906b4","1"
"0x3906de","1"
"0x390740","1"
"0x3907b2","1"
"0x3910e","1"
"0x3910ea","1"
"0x3911c","1"
"0x3911d4","1"
"0x39134e","1"
"0x391438","1"
"0x391510","1"
"0x39163a","1"
"0x39170e","1"
"0x3917ee","1"
"0x392018","1"
"0x392146","1"
"0x392150","1"
"0x3922fe","1"
"0x39249c","1"
"0x3925b6","1"
"0x3925e6","1"
"0x3925fe","1"
"0x3926fe","1"
"0x39319c","1"
"0x393250","1"
"0x39327e","1"
"0x39357c","1"
"0x3936f4","1"
"0x393de","1"
"0x39414","1"
"0x3943c","1"
"0x3944e4","1"
"0x39460c","1"
"0x39470","1"
"0x39472","1"
"0x394be","1"
"0x394f0","1"
"0x395018","1"
"0x395152","1"
"0x395196","1"
"0x3951be","1"
"0x39551e","1"
"0x3956fe","1"
"0x39579e","1"
"0x39592","1"
"0x39604a","1"
"0x3961a4","1"
"0x3961d8","1"
"0x39633e","1"
"0x3964dc","1"
"0x396696","1"
"0x3967e0","1"
"0x39730c","1"
"0x397450","1"
"0x39769c","1"
"0x3979e","1"
"0x397dc","1"
"0x398196","1"
"0x3981dc","1"
"0x3982ae","1"
"0x3982d8","1"
"0x3982ec","1"
"0x398376","1"
"0x3983dc","1"
"0x39840e","1"
"0x39841c","1"
"0x398496","1"
"0x3984a2","1"
"0x3984c4","1"
"0x39854c","1"
"0x3985de","1"
"0x398656","1"
"0x39909e","1"
"0x399272","1"
"0x3992e4","1"
"0x399308","1"
"0x39944e","1"
"0x39945a","1"
"0x39955c","1"
"0x399794","1"
"0x3997d6","1"
"0x39a032","1"
"0x39a03e","1"
"0x39a054","1"
"0x39a192","1"
"0x39a1f4","1"
"0x39a33e","1"
"0x39a350","1"
"0x39a3ba","1"
"0x39a492","1"
"0x39a4bc","1"
"0x39a598","1"
"0x39a7b0","1"
"0x39b044","1"
"0x39b04a","1"
"0x39b2f2","1"
"0x39b31e","1"
"0x39b50a","1"
"0x39b51a","1"
"0x39c004","1"
"0x39c0a6","1"
"0x39c178","1"
"0x39c17e","1"
"0x39c230","1"
"0x39c2b6","1"
"0x39c3b2","1"
"0x39c3d6","1"
"0x39c578","1"
"0x39c5b8","1"
"0x39c6fa","1"
"0x39d058","1"
"0x39d17a","1"
"0x39d2b2","1"
"0x39d2bc","1"
"0x39d2f6","1"
"0x39d4f8","1"
"0x39d5ee","1"
"0x39d6b0","1"
"0x39d7a0","1"
"0x39e012","1"
"0x39e034","1"
"0x39e0c8","1"
"0x39e11a","1"
"0x39e146","1"
"0x39e196","1"
"0x39e2a4","1"
"0x39e2f6","1"
"0x39e3cc","2"
"0x39e3d4","1"
"0x39e434","1"
"0x39e45a","1"
"0x39e58e","1"
"0x39e626","1"
"0x39e796","1"
"0x39f2c8","1"
"0x39f428","1"
"0x39f504","1"
"0x39f59c","1"
"0x39f61a","1"
"0x39f692","1"
"0x39f7c6","1"
"0x39f7d4","1"
"0x3a008","1"
"0x3a06de","1"
"0x3a072","1"
"0x3a10d6","1"
"0x3a115a","1"
"0x3a11a","1"
"0x3a15c","1"
"0x3a1638","1"
"0x3a1d0","1"
"0x3a1da","1"
"0x3a2074","1"
"0x3a20c4","1"
"0x3a2156","1"
"0x3a21ba","1"
"0x3a2258","1"
"0x3a22f6","1"
"0x3a24c0","1"
"0x3a26ea","1"
"0x3a3110","1"
"0x3a328e","1"
"0x3a3350","1"
"0x3a340c","1"
"0x3a349a","1"
"0x3a34d8","1"
"0x3a3532","1"
"0x3a3710","1"
"0x3a3714","1"
"0x3a3758","1"
"0x3a39c","1"
"0x3a403a","1"
"0x3a417c","1"
"0x3a42d4","1"
"0x3a44be","1"
"0x3a44f4","1"
"0x3a45dc","1"
"0x3a4622","1"
"0x3a4758","1"
"0x3a513c","1"
"0x3a53d0","1"
"0x3a544","1"
"0x3a5576","1"
"0x3a5578","1"
"0x3a59a","1"
"0x3a6110","1"
"0x3a62a0","1"
"0x3a635a","1"
"0x3a63de","1"
"0x3a64d8","1"
"0x3a651e","1"
"0x3a65c","1"
"0x3a66a8","1"
"0x3a6b0","1"
"0x3a7014","1"
"0x3a7076","1"
"0x3a7142","1"
"0x3a7458","1"
"0x3a76b0","1"
"0x3a770e","1"
"0x3a77c","1"
"0x3a80d2","1"
"0x3a8172","1"
"0x3a81d0","1"
"0x3a8230","1"
"0x3a8274","1"
"0x3a82aa","1"
"0x3a82fa","1"
"0x3a841a","1"
"0x3a8434","1"
"0x3a84f0","1"
"0x3a8516","1"
"0x3a8592","1"
"0x3a869a","1"
"0x3a8772","1"
"0x3a901e","1"
"0x3a9152","1"
"0x3a91ba","1"
"0x3a9294","1"
"0x3a9472","1"
"0x3a9530","1"
"0x3a958e","1"
"0x3a95fa","1"
"0x3aa052","1"
"0x3aa0f8","1"
"0x3aa17e","1"
"0x3aa2b4","1"
"0x3aa2f2","1"
"0x3aa3fa","1"
"0x3aa4b4","1"
"0x3aa638","1"
"0x3aa67c","1"
"0x3aa692","1"
"0x3aa6de","1"
"0x3aa7d3","1"
"0x3ab014","1"
"0x3ab164","1"
"0x3ab1c8","1"
"0x3ab2fa","1"
"0x3ab372","1"
"0x3ab3d2","1"
"0x3ab3f8","1"
"0x3ab47c","1"
"0x3ab5fe","1"
"0x3ab7ba","1"
"0x3ac07e","1"
"0x3ac0d8","1"
"0x3ac0dc","1"
"0x3ac102","1"
"0x3ac110","1"
"0x3ac238","1"
"0x3ac2a0","1"
"0x3ac2b6","1"
"0x3ac2d6","1"
"0x3ac33c","1"
"0x3ac3b2","1"
"0x3ac3f4","1"
"0x3ac570","1"
"0x3ac5d2","1"
"0x3ad318","1"
"0x3ad452","1"
"0x3ad478","1"
"0x3ad672","1"
"0x3ad72a","1"
"0x3ae116","1"
"0x3ae198","1"
"0x3ae21c","1"
"0x3ae432","1"
"0x3ae4a6","1"
"0x3af090","1"
"0x3af14a","1"
"0x3af198","1"
"0x3af2da","1"
"0x3af3b4","1"
"0x3af4e2","1"
"0x3af5a2","1"
"0x3af6b8","1"
"0x3af712","1"
"0x3b00ea","1"
"0x3b0144","1"
"0x3b02be","1"
"0x3b0306","1"
"0x3b0376","1"
"0x3b047a","1"
"0x3b04e","1"
"0x3b0610","1"
"0x3b061e","1"
"0x3b0698","1"
"0x3b06dc","1"
"0x3b0740","1"
"0x3b0da","1"
"0x3b1038","1"
"0x3b1090","1"
"0x3b1108","1"
"0x3b144e","1"
"0x3b147e","1"
"0x3b1630","1"
"0x3b16de","1"
"0x3b1d8","1"
"0x3b2100","1"
"0x3b21b4","1"
"0x3b21c2","1"
"0x3b2290","1"
"0x3b2334","1"
"0x3b2418","1"
"0x3b2430","1"
"0x3b2548","1"
"0x3b2556","1"
"0x3b25cc","1"
"0x3b26bc","1"
"0x3b26f2","1"
"0x3b2730","1"
"0x3b27a4","1"
"0x3b294","1"
"0x3b30b4","1"
"0x3b3146","1"
"0x3b323e","1"
"0x3b362","1"
"0x3b36d6","1"
"0x3b3b8","1"
"0x3b3da","1"
"0x3b4164","1"
"0x3b41de","1"
"0x3b4256","1"
"0x3b428c","1"
"0x3b4326","1"
"0x3b4452","1"
"0x3b4458","1"
"0x3b46ec","1"
"0x3b501c","1"
"0x3b51cc","1"
"0x3b5290","1"
"0x3b5636","1"
"0x3b5774","1"
"0x3b601c","1"
"0x3b605a","1"
"0x3b619a","1"
"0x3b63ba","1"
"0x3b655a","1"
"0x3b65b0","1"
"0x3b70b0","1"
"0x3b70ea","1"
"0x3b735e","1"
"0x3b7428","1"
"0x3b7478","1"
"0x3b74d8","1"
"0x3b74fe","1"
"0x3b765e","1"
"0x3b7756","1"
"0x3b77e","1"
"0x3b8002","1"
"0x3b81b6","1"
"0x3b81de","1"
"0x3b8252","1"
"0x3b82aa","1"
"0x3b83ba","1"
"0x3b83bc","1"
"0x3b87f8","1"
"0x3b915a","1"
"0x3b91de","1"
"0x3b92c6","1"
"0x3b92ec","1"
"0x3b93e8","1"
"0x3b9420","1"
"0x3b953c","1"
"0x3ba016","1"
"0x3ba0d2","1"
"0x3ba1bc","1"
"0x3ba208","1"
"0x3ba32a","1"
"0x3ba346","1"
"0x3ba376","1"
"0x3ba3f4","3"
"0x3ba54e","1"
"0x3ba562","1"
"0x3ba5be","1"
"0x3ba65e","1"
"0x3ba70e","1"
"0x3ba7fa","1"
"0x3ba95c","1"
"0x3bb11a","1"
"0x3bb178","1"
"0x3bb232","1"
"0x3bb352","1"
"0x3bb552","1"
"0x3bb670","1"
"0x3bb75c","1"
"0x3bc0d4","1"
"0x3bc304","1"
"0x3bc35a","1"
"0x3bc3d0","1"
"0x3bc490","1"
"0x3bc498","1"
"0x3bc4a6","1"
"0x3bc532","1"
"0x3bc566","1"
"0x3bc568","1"
"0x3bc608","1"
"0x3bc740","1"
"0x3bc7de","1"
"0x3bd110","1"
"0x3bd148","1"
"0x3bd16e","1"
"0x3bd230","1"
"0x3bd234","1"
"0x3bd2d6","1"
"0x3bd2f2","1"
"0x3bd38e","1"
"0x3bd566","1"
"0x3bd7de","1"
"0x3be092","1"
"0x3be11c","1"
"0x3be1c2","1"
"0x3be2de","1"
"0x3be2ea","1"
"0x3be3ae","1"
"0x3be488","1"
"0x3be492","1"
"0x3be4d4","1"
"0x3be4f4","1"
"0x3be65e","1"
"0x3be6d2","1"
"0x3be6dc","1"
"0x3be756","1"
"0x3be79e","1"
"0x3be7a4","1"
"0x3bf210","1"
"0x3bf250","1"
"0x3bf258","1"
"0x3bf296","1"
"0x3bf306","1"
"0x3bf368","1"
"0x3bf3d4","1"
"0x3bf4ce","1"
"0x3bf4ee","1"
"0x3bf590","1"
"0x3bf5b8","1"
"0x3bf5be","1"
"0x3bf65a","1"
"0x3bf696","1"
"0x3bf7f6","1"
"0x3c00fe","1"
"0x3c0294","1"
"0x3c0578","1"
"0x3c0676","1"
"0x3c0694","1"
"0x3c1174","1"
"0x3c154c","1"
"0x3c172e","1"
"0x3c188","1"
"0x3c190","1"
"0x3c1b5","1"
"0x3c2072","1"
"0x3c20bc","1"
"0x3c22a","1"
"0x3c235e","1"
"0x3c243e","1"
"0x3c24f0","1"
"0x3c2576","1"
"0x3c260a","1"
"0x3c267c","2"
"0x3c276","1"
"0x3c2e2","1"
"0x3c2f94","1"
"0x3c312","1"
"0x3c316","1"
"0x3c3650","1"
"0x3c37b6","1"
"0x3c37ea","1"
"0x3c3fc","1"
"0x3c4028","1"
"0x3c411c","1"
"0x3c439e","1"
"0x3c43fe","1"
"0x3c459c","1"
"0x3c45e8","1"
"0x3c463c","1"
"0x3c4696","1"
"0x3c46b2","1"
"0x3c470c","1"
"0x3c5252","1"
"0x3c52a6","1"
"0x3c533e","1"
"0x3c54f4","1"
"0x3c551e","1"
"0x3c5594","2"
"0x3c576","1"
"0x3c5b6","1"
"0x3c5d2","1"
"0x3c6030","1"
"0x3c6532","1"
"0x3c700","1"
"0x3c7136","1"
"0x3c76ac","1"
"0x3c77a8","1"
"0x3c7d6","1"
"0x3c8074","1"
"0x3c80fc","1"
"0x3c8134","1"
"0x3c81f6","1"
"0x3c821c","1"
"0x3c82da","1"
"0x3c82f2","1"
"0x3c8390","1"
"0x3c84dc","1"
"0x3c9092","1"
"0x3c91be","1"
"0x3c9358","1"
"0x3c94a0","1"
"0x3c955a","1"
"0x3c95d8","1"
"0x3c973c","1"
"0x3ca056","1"
"0x3ca05e","1"
"0x3ca214","1"
"0x3ca600","1"
"0x3ca60e","1"
"0x3ca6a0","1"
"0x3ca722","1"
"0x3cb1de","1"
"0x3cb23a","1"
"0x3cb2bc","1"
"0x3cb37e","1"
"0x3cb452","1"
"0x3cc1b4","1"
"0x3cc2d8","1"
"0x3cc2e2","1"
"0x3cc510","1"
"0x3cc604","1"
"0x3cc772","1"
"0x3cd030","1"
"0x3cd048","1"
"0x3cd0e0","1"
"0x3cd61c","1"
"0x3ce074","1"
"0x3ce17a","1"
"0x3ce3be","1"
"0x3ce5b4","1"
"0x3ce72e","1"
"0x3ce7f2","1"
"0x3cf032","1"
"0x3cf040","1"
"0x3cf0da","1"
"0x3cf1fe","1"
"0x3cf2b8","1"
"0x3cf3ba","1"
"0x3cf5d4","1"
"0x3cf5ee","1"
"0x3cf68a","1"
"0x3cf776","1"
"0x3d000a","1"
"0x3d0072","1"
"0x3d0090","1"
"0x3d02fe","1"
"0x3d035f","1"
"0x3d0414","1"
"0x3d04a8","1"
"0x3d052a","1"
"0x3d0598","1"
"0x3d07d0","1"
"0x3d0be","1"
"0x3d0c2","1"
"0x3d1054","1"
"0x3d1392","1"
"0x3d14f4","1"
"0x3d1558","1"
"0x3d1580","1"
"0x3d1650","1"
"0x3d17b8","1"
"0x3d200a","1"
"0x3d204e","1"
"0x3d208","1"
"0x3d210a","1"
"0x3d23bc","1"
"0x3d2512","1"
"0x3d26dc","1"
"0x3d2770","1"
"0x3d27ba","1"
"0x3d2cc","1"
"0x3d3000","1"
"0x3d30b2","1"
"0x3d35fc","1"
"0x3d366e","1"
"0x3d369e","1"
"0x3d373c","1"
"0x3d3772","1"
"0x3d3fe","1"
"0x3d40b8","1"
"0x3d41b2","1"
"0x3d44ca","1"
"0x3d455a","1"
"0x3d4576","1"
"0x3d4592","1"
"0x3d460c","1"
"0x3d4646","1"
"0x3d4774","1"
"0x3d47ba","1"
"0x3d4d8","1"
"0x3d4fa","1"
"0x3d5324","1"
"0x3d5398","1"
"0x3d53a6","1"
"0x3d60b6","1"
"0x3d6196","1"
"0x3d669c","1"
"0x3d66d6","1"
"0x3d70f8","1"
"0x3d7280","1"
"0x3d7390","1"
"0x3d7594","1"
"0x3d7750","1"
"0x3d7dc","1"
"0x3d801a","1"
"0x3d81de","1"
"0x3d8362","1"
"0x3d837c","2"
"0x3d839c","1"
"0x3d8638","1"
"0x3d8650","1"
"0x3d867c","1"
"0x3d877e","1"
"0x3d879e","1"
"0x3d9020","1"
"0x3d9176","1"
"0x3d917c","1"
"0x3d9306","1"
"0x3d93da","1"
"0x3d9412","1"
"0x3d941a","1"
"0x3d94aa","1"
"0x3d959a","1"
"0x3d971c","1"
"0x3d97fa","1"
"0x3da068","1"
"0x3da0b0","1"
"0x3da108","1"
"0x3da118","1"
"0x3da178","1"
"0x3da232","1"
"0x3da2bc","1"
"0x3da2e4","1"
"0x3da392","1"
"0x3da47c","1"
"0x3da58c","1"
"0x3da5b4","1"
"0x3da5f6","1"
"0x3da674","1"
"0x3da7be","1"
"0x3dae8c","1"
"0x3db2f9","1"
"0x3db4d4","1"
"0x3dc","1"
"0x3dc0b4","1"
"0x3dc154","1"
"0x3dc1fa","1"
"0x3dc32a","1"
"0x3dc368","1"
"0x3dc39e","1"
"0x3dc408","1"
"0x3dc45e","1"
"0x3dc558","1"
"0x3dc57e","1"
"0x3dc772","1"
"0x3dc78a","1"
"0x3dd15e","1"
"0x3dd214","1"
"0x3dd27e","1"
"0x3dd2ae","1"
"0x3dd372","1"
"0x3dd39c","1"
"0x3dd452","1"
"0x3dd470","1"
"0x3dd59c","1"
"0x3dd5fc","1"
"0x3dd7b4","1"
"0x3de058","1"
"0x3de1fe","1"
"0x3de29a","1"
"0x3de312","1"
"0x3de326","1"
"0x3de37a","1"
"0x3de400","1"
"0x3de436","1"
"0x3de566","1"
"0x3de570","1"
"0x3de61e","1"
"0x3de692","1"
"0x3de6c0","1"
"0x3df030","1"
"0x3df11a","1"
"0x3df192","1"
"0x3df1b0","1"
"0x3df30e","1"
"0x3df376","1"
"0x3df3c2","1"
"0x3df3d2","1"
"0x3df494","1"
"0x3df69a","1"
"0x3df7e4","1"
"0x3e009e","1"
"0x3e00ca","1"
"0x3e017a","1"
"0x3e01e8","1"
"0x3e039a","1"
"0x3e07fc","1"
"0x3e0fc","2"
"0x3e101c","1"
"0x3e103c","1"
"0x3e16d8","1"
"0x3e17ca","1"
"0x3e1d0","1"
"0x3e223e","1"
"0x3e2476","1"
"0x3e24d6","1"
"0x3e250","1"
"0x3e255c","1"
"0x3e25c0","1"
"0x3e265c","1"
"0x3e2e8","1"
"0x3e3054","1"
"0x3e30f4","1"
"0x3e320c","1"
"0x3e442","1"
"0x3e446a","1"
"0x3e4536","1"
"0x3e46d4","1"
"0x3e4710","1"
"0x3e5114","1"
"0x3e514","1"
"0x3e5230","1"
"0x3e525e","1"
"0x3e5696","1"
"0x3e57fa","1"
"0x3e6034","1"
"0x3e629e","1"
"0x3e6342","1"
"0x3e6524","1"
"0x3e6578","1"
"0x3e65d8","1"
"0x3e6752","1"
"0x3e7086","1"
"0x3e7750","1"
"0x3e792","1"
"0x3e79a","1"
"0x3e801e","1"
"0x3e803a","1"
"0x3e8294","1"
"0x3e82b0","1"
"0x3e82b6","1"
"0x3e8354","1"
"0x3e863e","1"
"0x3e8652","1"
"0x3e9120","1"
"0x3e9358","1"
"0x3e937e","1"
"0x3e93bc","1"
"0x3e93f2","1"
"0x3e9614","1"
"0x3e97e8","1"
"0x3ea09e","1"
"0x3ea0d8","1"
"0x3ea10c","1"
"0x3ea19c","1"
"0x3ea1be","1"
"0x3ea1c2","1"
"0x3ea1d2","1"
"0x3ea2ec","1"
"0x3ea2fe","1"
"0x3ea510","1"
"0x3ea51a","1"
"0x3ea5b6","1"
"0x3ea6fe","1"
"0x3eb090","1"
"0x3eb09c","1"
"0x3eb154","1"
"0x3eb15a","1"
"0x3eb178","1"
"0x3eb39e","1"
"0x3eb510","1"
"0x3eb526","1"
"0x3eb79e","1"
"0x3ec126","1"
"0x3ec150","1"
"0x3ec1f2","1"
"0x3ec37a","1"
"0x3ec572","1"
"0x3ec63c","1"
"0x3ec672","1"
"0x3ec674","1"
"0x3ec687","1"
"0x3ed1da","1"
"0x3ed376","1"
"0x3ed3d4","1"
"0x3ed432","1"
"0x3ed492","1"
"0x3ed4ae","1"
"0x3ed4da","1"
"0x3ed66c","1"
"0x3ed6ba","1"
"0x3ed6fe","1"
"0x3ee1b0","1"
"0x3ee20e","1"
"0x3ee298","1"
"0x3ee41c","1"
"0x3ee41e","1"
"0x3ee49e","1"
"0x3ee72a","1"
"0x3ee730","1"
"0x3ef070","1"
"0x3ef1ac","1"
"0x3ef242","1"
"0x3ef3d2","1"
"0x3ef5b0","1"
"0x3ef6b6","1"
"0x3ef6bc","1"
"0x3ef73c","1"
"0x3f0190","1"
"0x3f02fa","1"
"0x3f0310","1"
"0x3f03cc","1"
"0x3f055a","1"
"0x3f0f8","1"
"0x3f1056","1"
"0x3f1110","1"
"0x3f1236","1"
"0x3f1436","1"
"0x3f1454","1"
"0x3f1610","1"
"0x3f16b4","1"
"0x3f1b8","1"
"0x3f2062","1"
"0x3f227a","1"
"0x3f23f2","1"
"0x3f2454","1"
"0x3f2556","1"
"0x3f25d0","1"
"0x3f263a","1"
"0x3f265c","1"
"0x3f265e","1"
"0x3f26c6","1"
"0x3f26da","1"
"0x3f27be","1"
"0x3f2c6","1"
"0x3f31ec","1"
"0x3f3230","1"
"0x3f32de","1"
"0x3f340","1"
"0x3f353e","1"
"0x3f35fe","1"
"0x3f3702","1"
"0x3f3d2","1"
"0x3f413a","1"
"0x3f4160","1"
"0x3f41ba","1"
"0x3f4356","1"
"0x3f44d4","1"
"0x3f461e","1"
"0x3f4698","1"
"0x3f47d0","1"
"0x3f50a4","1"
"0x3f5240","1"
"0x3f57e6","1"
"0x3f5fc","1"
"0x3f6102","1"
"0x3f6410","1"
"0x3f6584","1"
"0x3f6730","1"
"0x3f6736","1"
"0x3f6750","1"
"0x3f67f4","1"
"0x3f7150","1"
"0x3f7552","1"
"0x3f8488","1"
"0x3f8784","1"
"0x3f901a","1"
"0x3f9116","1"
"0x3f9318","1"
"0x3f931e","1"
"0x3f932c","1"
"0x3f961e","1"
"0x3f973e","1"
"0x3f977c","1"
"0x3fa03e","1"
"0x3fa09a","1"
"0x3fa112","1"
"0x3fa252","1"
"0x3fa2be","1"
"0x3fa390","1"
"0x3fa3b6","1"
"0x3fa3c6","1"
"0x3fa49e","1"
"0x3fa548","1"
"0x3fa5b8","1"
"0x3fa79a","1"
"0x3fb154","1"
"0x3fb246","1"
"0x3fb250","1"
"0x3fb2f2","1"
"0x3fb34a","1"
"0x3fb3f0","1"
"0x3fb3fe","1"
"0x3fb480","1"
"0x3fb558","1"
"0x3fb69c","1"
"0x3fb7bc","1"
